T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,kmeans
0.472107381,0.535261708,0.584376342,0.607033149,0.651752414,0.715692781,0.721086457,0.723481589,0.748197339,0.730108104,0.776378712,0.840990558,0.909998577,0.965493348,0.951174148,7
1.457378559,1.462845737,1.546878508,1.573642298,1.676491632,1.833606853,1.801526071,1.839728879,1.833794352,1.75133347,1.671694992,1.780903167,1.900459834,1.98568244,1.879509017,4
1.618350606,1.622831127,1.718751379,1.735981921,1.83198409,1.998764656,1.947155491,1.97931001,1.959826681,1.873611148,1.776370672,1.87103732,1.985099346,2.074681552,1.974205254,4
2.490244277,2.523756202,2.552354799,2.556267321,2.591510323,2.563064734,2.454731923,2.408291833,2.353619552,2.219711885,2.264599791,2.262091567,2.238734755,2.289240656,2.386588485,2
2.363642742,2.418529475,2.450976925,2.434527167,2.425697115,2.409760552,2.355796593,2.339228992,2.351333639,2.297719116,2.409040054,2.462259932,2.477175063,2.531458494,2.610726665,2
1.443065104,1.538510463,1.710074983,1.867173331,1.983625676,2.097267836,2.174743796,2.273695107,2.31417292,2.296652662,2.282535624,2.262922699,2.266235718,2.3207118,2.29290938,0
2.241330326,2.295017457,2.339285826,2.334576469,2.323391376,2.313995132,2.265056393,2.247110248,2.245731929,2.199300254,2.312618135,2.400628982,2.443727958,2.519910915,2.614230174,2
2.701001088,2.698557296,2.692516118,2.672610774,2.668654313,2.648970913,2.603497884,2.605097816,2.625028224,2.569082695,2.666101124,2.69673735,2.682972961,2.658901751,2.635494079,2
2.401151708,2.429977143,2.46897135,2.461197113,2.456802632,2.47029387,2.379244835,2.297877208,2.248850113,2.205611736,2.326975656,2.47706001,2.566437224,2.638432659,2.682573024,3
2.398302205,2.42999061,2.465866957,2.453367795,2.452873976,2.476627696,2.393182617,2.317688371,2.247176041,2.188435229,2.291564159,2.437484593,2.536769794,2.620000819,2.668529499,3
2.395216437,2.398611126,2.463133899,2.46220285,2.445433175,2.334957459,2.172204498,2.160987613,2.171287886,2.093933449,2.182499641,2.237557664,2.229688658,2.292293688,2.346985559,2
2.512466447,2.543031442,2.570491434,2.552910624,2.535570294,2.511203957,2.415667685,2.368859866,2.368057317,2.359301789,2.499691017,2.609729057,2.6685691,2.701083934,2.728324368,2
1.552844633,1.666098736,1.851362336,2.033716386,2.165120058,2.287855798,2.366043038,2.442371263,2.445935983,2.407481061,2.387721517,2.389096411,2.390775386,2.455020312,2.453017671,0
1.738267639,1.852279963,2.051083805,2.224601413,2.364515245,2.487526894,2.557737494,2.628634918,2.620839645,2.562625579,2.511199209,2.493258895,2.485250102,2.528439459,2.490208408,0
2.192413935,2.23282835,2.261437197,2.249980589,2.239638047,2.211029857,2.152534942,2.196671766,2.244709005,2.238692043,2.39786204,2.54215835,2.573981171,2.64794971,2.696911437,2
2.133169539,2.181429173,2.215843231,2.210315988,2.204913471,2.185949498,2.137069801,2.163234765,2.207108965,2.190348656,2.355495896,2.504642655,2.558562792,2.646781319,2.716996699,2
2.157929003,2.17771517,2.20361837,2.182759263,2.170304497,2.142978969,2.120906828,2.217138877,2.307868844,2.313438738,2.450719872,2.585666192,2.607520676,2.633233164,2.652126643,2
1.489674598,1.591431575,1.759330337,1.922628395,2.040515637,2.146755228,2.219711425,2.31999037,2.365702106,2.356434635,2.335265582,2.308896581,2.310338659,2.351144921,2.301826628,0
2.24942884,2.274592058,2.303925853,2.288832546,2.277071604,2.226373728,2.16698326,2.212658919,2.268950745,2.267892025,2.424520723,2.550077239,2.574333255,2.606807321,2.642551959,2
1.596994948,1.710625145,1.902001672,2.089678425,2.224489296,2.348723631,2.424643842,2.500226698,2.500557072,2.457412381,2.428240359,2.423071703,2.423407372,2.4836093,2.475043038,0
2.678836895,2.658030281,2.67817484,2.664414529,2.662903391,2.656760538,2.629106614,2.654462173,2.663596123,2.566184735,2.630341612,2.619668286,2.551582072,2.492782185,2.50794437,2
1.977343502,2.038996999,2.088524707,2.103303185,2.117981162,2.12601424,2.06822251,2.062053906,2.0736154,2.03352457,2.136105959,2.265600015,2.343602925,2.434880641,2.49989806,2
2.449211611,2.477754517,2.512373895,2.51644823,2.541548957,2.486612457,2.344014622,2.289732647,2.255760907,2.156407272,2.247348049,2.292642688,2.278726901,2.324902972,2.421224528,2
2.767703156,2.773853947,2.779028333,2.721792716,2.661938479,2.633578754,2.537406924,2.491331423,2.463112638,2.437767468,2.567645284,2.725214524,2.817803632,2.881257776,2.91114941,3
1.888295573,1.934820901,1.984009271,1.978867899,2.008776542,2.074674277,2.066142989,2.035737357,1.990827556,1.914320472,2.011097138,2.154901067,2.232188604,2.282262342,2.299578963,3
1.987379103,2.034892196,2.107729898,2.114533143,2.134288576,2.196978739,2.164612509,2.141546953,2.088573502,1.971722465,2.024459047,2.17343265,2.278021334,2.342361667,2.353447517,3
2.808781455,2.791186464,2.778475913,2.704857423,2.659417847,2.640496493,2.550754487,2.538029882,2.558449829,2.552267022,2.678098925,2.786578248,2.831078775,2.852489986,2.842157773,2
2.29809503,2.3203474,2.389073844,2.385372425,2.39801069,2.432716604,2.357089242,2.328477412,2.250284008,2.119152305,2.154134829,2.300915096,2.411881329,2.492715745,2.521789556,3
2.359607404,2.362893037,2.443843161,2.435891095,2.39743131,2.284073931,2.13427377,2.134791812,2.140675526,2.049940393,2.130531349,2.187882551,2.18161252,2.242061823,2.275161317,2
1.970871206,2.023413854,2.088404266,2.0878171,2.109805385,2.176952853,2.149549654,2.12262263,2.067645051,1.960422664,2.0343421,2.179723267,2.276218886,2.336068512,2.352972313,3
2.283130867,2.304806104,2.335673747,2.320266727,2.307272892,2.248106337,2.17966762,2.21510047,2.266028245,2.264486943,2.416780747,2.537336918,2.55662568,2.575432983,2.617027695,2
1.509098675,1.613755675,1.792250447,1.961148273,2.087956706,2.208978573,2.287750789,2.381516015,2.404712601,2.375428989,2.35311905,2.335899622,2.336269451,2.3922091,2.374220156,0
2.08701042,2.120129644,2.20075371,2.214755188,2.237225716,2.28648687,2.230420407,2.208055129,2.153160049,2.022824094,2.040049369,2.184531313,2.309102859,2.384366991,2.38847382,3
2.467470609,2.476326275,2.510609329,2.527047744,2.576331217,2.55611362,2.465112188,2.434727867,2.394132568,2.228649044,2.235306014,2.234184375,2.219516482,2.272996119,2.369257634,2
2.762114691,2.667084113,2.640524788,2.565498196,2.53075899,2.54351061,2.53672521,2.600313059,2.643887095,2.56723604,2.626441891,2.625643576,2.580450646,2.541560954,2.547932777,2
2.269990257,2.325181447,2.358178043,2.348491121,2.348830471,2.3367859,2.28564347,2.27025018,2.273034146,2.214441532,2.316704035,2.416399772,2.46816318,2.545310817,2.630763357,2
1.826325715,1.913493259,1.961392213,1.9746138,1.97015584,1.963604095,1.937291541,1.95297396,1.986108009,1.963007344,2.11418618,2.2700534,2.3651427,2.476859642,2.549761665,2
2.105309224,2.141933711,2.164858609,2.143267674,2.133230741,2.116874476,2.099422267,2.191762507,2.286487276,2.297475996,2.444479988,2.583164358,2.613284485,2.668043519,2.699235545,2
2.032925861,2.087940846,2.118177338,2.104643351,2.095202399,2.080587388,2.060199457,2.121232806,2.204788062,2.211639855,2.383433973,2.534060117,2.586198974,2.666170039,2.729427066,2
2.144317463,2.190005979,2.235830642,2.247869413,2.266093,2.272650841,2.190645013,2.146576657,2.142300696,2.118517398,2.241729538,2.351029364,2.420521988,2.471486494,2.49077965,2
2.95736376,2.919142613,2.880355072,2.757669573,2.665335739,2.606488158,2.500007669,2.519473026,2.550424631,2.550102883,2.6784822,2.799814047,2.857705364,2.8920964,2.865116919,2
2.025235009,2.074641692,2.12946841,2.122064817,2.149615013,2.208858611,2.179528545,2.135531326,2.070775494,1.982620214,2.079634071,2.221604924,2.310510921,2.373188786,2.399419828,3
2.076176175,2.016059177,2.06391821,2.112188875,2.126702382,2.275972071,2.321633175,2.402533197,2.519971266,2.572648634,2.565080521,2.489735931,2.332994503,2.271026989,2.235592114,5
1.219803863,1.329686271,1.439066888,1.534878437,1.48950518,1.540410222,1.537564258,1.594166418,1.677757788,1.653417894,1.660333364,1.589281009,1.498632745,1.537498118,1.594189798,8
1.646431394,1.63763577,1.673729113,1.673716852,1.597329371,1.541429575,1.65072876,1.761671008,1.846682644,1.753621628,1.777865784,1.698559963,1.660260729,1.785170776,1.880381104,4
2.489997527,2.436529372,2.436334093,2.417908309,2.304462219,2.395617536,2.445775874,2.455399068,2.485285458,2.557923999,2.673340083,2.690875762,2.686636235,2.75146694,2.892601564,2
1.611099733,1.657310019,1.755325128,1.782224504,1.710133779,1.648504637,1.681680613,1.722043697,1.755901496,1.715831106,1.753204973,1.665469281,1.580716562,1.626447548,1.676131663,4
1.701140762,1.774462931,1.892389327,1.989022171,1.973112431,2.091856117,2.195255011,2.269996257,2.31633395,2.326421647,2.297322824,2.132790811,1.885132923,1.783139591,1.761615391,5
2.101718136,2.077622546,2.20962497,2.323549105,2.291308774,2.358452955,2.472103421,2.444044354,2.481913362,2.480662548,2.510473969,2.512611964,2.484914159,2.541505982,2.536647846,2
2.579847081,2.524739015,2.503981124,2.461390501,2.306745151,2.412070078,2.433383441,2.375817229,2.38479165,2.497622074,2.574914603,2.579154021,2.591964554,2.722371258,2.910453757,2
2.563064734,2.454731923,2.408291833,2.353619552,2.219711885,2.264599791,2.262091567,2.238734755,2.289240656,2.386588485,2.422239619,2.46359794,2.573623571,2.703835697,2.727866722,2
2.169352081,2.133632264,2.129369676,2.147422206,2.111540668,2.254565679,2.404499841,2.482630773,2.585017818,2.664245876,2.790051986,2.870207354,2.897078923,2.954486408,3.030779846,2
2.585872335,2.620036258,2.656898293,2.628931792,2.560331272,2.510400784,2.507092491,2.495571221,2.536742125,2.498057048,2.481205648,2.359666525,2.248592733,2.271527987,2.32909295,6
2.829744028,2.76269717,2.786631278,2.729812092,2.625322191,2.528503052,2.490697485,2.415894552,2.413933006,2.379960843,2.408925001,2.458718046,2.436364718,2.55067433,2.630769966,6
2.448247619,2.527310935,2.609410007,2.616579159,2.552071256,2.492293621,2.468084107,2.46987885,2.499116543,2.437945916,2.476243453,2.376514055,2.284654856,2.248037056,2.265451441,0
1.762716354,1.867675811,1.945132149,1.9763654,1.954142754,1.981625411,1.97076636,1.999806697,2.040691284,2.038731811,2.135018912,2.078826473,2.098483583,2.078114773,2.110783622,7
2.385257684,2.323107674,2.268705509,2.187171934,2.094553716,2.185652065,2.3289791,2.428730343,2.506818872,2.544240007,2.594870725,2.626050419,2.646685218,2.774012875,2.854017071,3
2.421923779,2.332425067,2.249426982,2.204649927,2.167675061,2.29238214,2.437948954,2.522027633,2.588632618,2.628609931,2.664750176,2.716865684,2.744682298,2.829824446,2.900415821,2
2.581106241,2.516268165,2.503020237,2.528206799,2.481794905,2.596817498,2.648442904,2.651666952,2.668221154,2.678332619,2.637647863,2.681512645,2.73521142,2.779615843,2.902425294,2
2.584349797,2.469394488,2.495710205,2.529029951,2.527039158,2.654154608,2.77737928,2.845403108,2.891413245,2.863389817,2.792924891,2.729977352,2.678993919,2.754311762,2.873378435,2
2.800889074,2.733366958,2.72430839,2.644953693,2.514977342,2.437102333,2.441540789,2.481009199,2.552430827,2.599751448,2.715773103,2.81197971,2.702622669,2.780419527,2.852968663,3
2.144445707,2.11352239,2.05690407,2.012413232,1.974018355,2.092400934,2.223045323,2.290648158,2.349765882,2.383531263,2.434179604,2.497134212,2.584828909,2.783467273,2.932761691,2
2.606488158,2.500007669,2.519473026,2.550424631,2.550102883,2.6784822,2.799814047,2.857705364,2.8920964,2.865116919,2.790552864,2.725185889,2.679343864,2.753088758,2.873590089,2
2.902951976,2.814491501,2.780397774,2.68057554,2.500440147,2.380710379,2.357690942,2.378673987,2.460865204,2.572175571,2.741596245,2.834654821,2.712651853,2.788673794,2.852250194,6
2.085594773,2.152926373,2.241961593,2.287278701,2.299890756,2.301132473,2.281537341,2.283107022,2.312685349,2.245606124,2.314526512,2.250307576,2.256340568,2.231628657,2.242458689,0
2.657604868,2.623879166,2.632395077,2.613166946,2.492494742,2.561137963,2.546959518,2.47110884,2.419373716,2.474364857,2.564325404,2.580931932,2.595635505,2.74476786,2.963366266,2
2.208978573,2.287750789,2.381516015,2.404712601,2.375428989,2.35311905,2.335899622,2.336269451,2.3922091,2.374220156,2.429770621,2.365915779,2.304737232,2.261661514,2.257034371,0
2.637176093,2.601065786,2.597694318,2.551554675,2.403836679,2.45412128,2.394827276,2.323408026,2.329211987,2.440014375,2.504169503,2.520115624,2.606027684,2.791604909,2.894554203,2
2.12661041,2.090255808,2.087408859,2.097111934,2.050797115,2.179394439,2.31488343,2.4003133,2.506292209,2.591084389,2.728007151,2.839763098,2.910052567,3.008161313,3.0773509,2
2.854201039,2.77304414,2.796910766,2.723061957,2.596716108,2.4892473,2.446792105,2.383714086,2.405801224,2.404609149,2.476876726,2.564397952,2.525383668,2.633901616,2.704541076,6
2.554361586,2.445168522,2.398324373,2.340713244,2.209754272,2.302953489,2.313196467,2.290206199,2.327547312,2.438458209,2.473044795,2.480187802,2.544153863,2.706408207,2.788750956,2
2.140641521,2.210757948,2.307826046,2.354728563,2.357534829,2.341635722,2.310383331,2.312695796,2.347931319,2.286392536,2.361625444,2.298213059,2.275074341,2.244891394,2.257514106,0
2.481073955,2.486970257,2.529155299,2.508137275,2.429110957,2.367622012,2.389577174,2.39795567,2.444151804,2.390487782,2.387092977,2.314974795,2.241329,2.320979683,2.394483883,3
2.55611362,2.465112188,2.434727867,2.394132568,2.228649044,2.235306014,2.234184375,2.219516482,2.272996119,2.369257634,2.421851065,2.517309256,2.619514734,2.690860734,2.673999112,2
2.54427249,2.480503463,2.531152521,2.585918387,2.572736894,2.686427807,2.768318807,2.797694476,2.795005777,2.75394447,2.696828779,2.668710966,2.641829023,2.733324125,2.870443237,2
2.632010029,2.583423669,2.567408827,2.515268612,2.361370481,2.43356935,2.385380042,2.312938174,2.323528596,2.439989784,2.499087637,2.515600219,2.589879509,2.780390217,2.892928235,2
2.580378863,2.481199245,2.43928482,2.379739581,2.243576823,2.294359932,2.278575877,2.248755824,2.29471281,2.396984521,2.437146624,2.471411284,2.578392656,2.722982659,2.763132643,2
2.649493952,2.604924318,2.613552531,2.645170655,2.596536339,2.692063383,2.730974025,2.714740199,2.691610327,2.667866293,2.610466693,2.631616602,2.63011074,2.714259374,2.892581762,2
2.640496493,2.550754487,2.538029882,2.558449829,2.552267022,2.678098925,2.786578248,2.831078775,2.852489986,2.842157773,2.791294717,2.728068457,2.679223733,2.752817607,2.871722324,2
2.699869481,2.57673215,2.501620627,2.454602992,2.430097492,2.543293214,2.705822249,2.84669617,2.955990286,3.011432857,2.979384968,2.888663155,2.773139665,2.811888321,2.8965237,2
2.784531386,2.721162916,2.728336924,2.661446844,2.536849315,2.458370122,2.461331918,2.461520659,2.509761726,2.521288873,2.614985767,2.707681895,2.637392459,2.734880689,2.803506904,3
2.498122318,2.56237455,2.618814039,2.601946776,2.546996719,2.506394606,2.504667455,2.499874872,2.558068497,2.53742825,2.53300095,2.41293564,2.27365261,2.242652498,2.259289684,6
2.86735653,2.78755141,2.790588253,2.709063367,2.563316579,2.456755673,2.409944571,2.37753786,2.423395189,2.458726754,2.580663059,2.682400784,2.614587473,2.715250218,2.779075972,6
2.620931058,2.602541854,2.625823791,2.595201728,2.454600118,2.485736661,2.422000818,2.35848435,2.354251283,2.445851551,2.512775207,2.536358189,2.622134551,2.787752556,2.890618987,2
2.281675109,2.237951,2.191136809,2.117793157,2.02285957,2.113296696,2.256473975,2.353171336,2.421610128,2.450709513,2.502086903,2.526670202,2.562997576,2.724602365,2.837883979,3
2.051758153,2.120555008,2.201062699,2.240715173,2.257472238,2.269074568,2.257887279,2.264922337,2.292882897,2.225801159,2.289427449,2.218339958,2.237622778,2.22104593,2.232533395,0
2.394688054,2.478506823,2.580016612,2.604571329,2.554125165,2.492179484,2.455393684,2.462180656,2.487744252,2.410625095,2.459903338,2.361270541,2.28507107,2.24376096,2.261269455,0
0.818938958,0.8528262,0.899510755,0.909851512,0.844581535,0.837766464,0.771464029,0.72551873,0.743144441,0.769290453,0.784527281,0.866341413,0.92162116,1.018979879,1.12218923,7
2.358674728,2.342357963,2.344875967,2.361136542,2.276704231,2.305700199,2.212289329,2.140133928,2.141433616,2.181882487,2.185393356,2.209225716,2.197477492,2.225897067,2.212665957,4
1.737343533,1.769748949,1.812005252,1.804178647,1.709781576,1.736473401,1.612061482,1.552038616,1.500327185,1.458099162,1.426212388,1.468754596,1.505679071,1.583080725,1.594180257,7
2.086385724,2.174904561,2.221058249,2.293959485,2.347771382,2.360193099,2.341345091,2.254498338,2.222580351,2.214760865,2.055106639,2.019422136,2.16286127,2.356149058,2.430706133,8
2.026096967,2.045800201,2.103001634,2.092594832,1.978692601,2.013116126,1.858416236,1.799451454,1.747747938,1.721529165,1.686950366,1.700228356,1.735016131,1.813571272,1.804929257,4
2.460667529,2.591975688,2.6657764,2.720121859,2.751812017,2.770924501,2.788985854,2.749048094,2.803813378,2.908433662,2.908316222,3.051909211,3.248295079,3.409230328,3.438523753,3
2.25832064,2.423913086,2.624220286,2.71507041,2.719442759,2.762016176,2.773226042,2.684042863,2.688700909,2.715287115,2.620446871,2.614934543,2.597315797,2.61553291,2.592835081,2
2.166854411,2.248288683,2.384385947,2.584469095,2.742699942,2.758502082,2.724420331,2.666688893,2.750927875,2.780273253,2.704472419,2.721005086,2.690867331,2.680158218,2.593421343,6
2.167104012,2.223161322,2.233284474,2.21054507,2.148506631,2.040275352,1.907515666,1.746461018,1.713869011,1.700844675,1.595873529,1.600926755,1.686514712,1.8314242,1.901964635,8
1.347854069,1.484237119,1.57338064,1.638662327,1.591394711,1.654143536,1.712021541,1.788058314,1.998596613,2.160675982,2.202892378,2.365860269,2.479533006,2.580078704,2.589247253,4
1.06878726,1.148981664,1.219245922,1.270576823,1.216438701,1.215683471,1.164293587,1.148072577,1.241692822,1.322271844,1.361532779,1.47751792,1.51752777,1.60449837,1.680870858,7
2.659495807,2.687822478,2.668034009,2.637329212,2.616154259,2.604934873,2.611193555,2.61196335,2.724596946,2.864850135,2.854202086,2.862180674,2.941202786,3.003564881,2.99177645,2
2.606440894,2.713916252,2.791022082,2.836205081,2.80522776,2.752328795,2.706298329,2.663297193,2.742202314,2.848640846,2.808268688,2.851069633,2.916283626,2.954360057,2.92737563,2
2.525155083,2.444795003,2.356325426,2.373917368,2.375757779,2.439262183,2.515956746,2.480330536,2.580969895,2.641459459,2.610319401,2.750682238,2.749689688,2.751609342,2.680681609,6
2.369021888,2.45183953,2.565853662,2.712061786,2.859254591,2.983517774,2.98093079,2.85732879,2.891131751,2.953645404,2.87265433,2.935810712,2.972049986,2.993266243,2.948337052,2
2.678098925,2.786578248,2.831078775,2.852489986,2.842157773,2.791294717,2.728068457,2.679223733,2.752817607,2.871722324,2.899320728,3.071022479,3.222065387,3.325059154,3.328026022,2
2.301196877,2.302954244,2.333574237,2.357067548,2.276215371,2.346512583,2.232409638,2.244219737,2.228382394,2.248929701,2.238984609,2.19207962,2.20155456,2.215424202,2.144200332,4
2.523724729,2.48985662,2.440478906,2.433383062,2.483631373,2.527932097,2.562607405,2.619776338,2.739997884,2.841095119,2.759886259,2.708643929,2.807651123,2.894807953,2.91126261,2
2.460903672,2.384017559,2.329964573,2.372315591,2.415713041,2.531189262,2.614007245,2.558539663,2.645378928,2.713855551,2.683447195,2.812535758,2.805209475,2.79501972,2.720011093,6
2.390481587,2.376050968,2.37986055,2.40230202,2.32272136,2.348056647,2.25640923,2.182059471,2.184822361,2.225079963,2.22778024,2.246599059,2.23619521,2.263014788,2.244127682,4
2.455097339,2.470461385,2.409098005,2.394132709,2.487137361,2.58428147,2.590909516,2.602097378,2.729228299,2.9373629,2.942844769,2.921943704,3.026136564,3.139675707,3.14579771,2
2.528503052,2.490697485,2.415894552,2.413933006,2.379960843,2.408925001,2.458718046,2.436364718,2.55067433,2.630769966,2.569677511,2.693131511,2.695773027,2.714734242,2.664058112,6
2.380710379,2.357690942,2.378673987,2.460865204,2.572175571,2.741596245,2.834654821,2.712651853,2.788673794,2.852250194,2.813405289,2.898476179,2.891896148,2.883064645,2.818876609,6
2.491987687,2.459351775,2.480115995,2.49416913,2.373202338,2.422056332,2.306136475,2.272399879,2.246696118,2.258759678,2.262917037,2.21864496,2.189054934,2.199592402,2.165207963,4
2.463971849,2.432788349,2.40690421,2.452368683,2.475268493,2.583279283,2.6883567,2.617589366,2.72390637,2.790427596,2.720059243,2.829070829,2.822921712,2.839992076,2.780407708,6
2.219388106,2.330256672,2.399393207,2.449243307,2.47637044,2.568534889,2.705298716,2.796889306,2.940191853,3.063814843,3.042463403,3.148495675,3.307209534,3.433037722,3.445975193,3
2.480726773,2.485822327,2.478301674,2.51798301,2.474217851,2.448920839,2.345021199,2.265553268,2.337749124,2.411238873,2.400930412,2.476250989,2.484560984,2.491504108,2.457447653,3
2.600942499,2.65221089,2.65586943,2.728571431,2.938604306,3.018385277,3.068155721,3.17951994,3.257877701,3.26111071,3.350122728,3.30176029,3.293243211,3.207506193,3.148774673,2
2.597955666,2.587185872,2.543954599,2.584975413,2.560790289,2.48534962,2.453253474,2.498889427,2.451911713,2.33307005,2.256840497,2.119999112,2.034657713,1.925530841,1.921184388,2
2.30412997,2.133051041,1.91222045,1.846315229,1.839795303,1.73943315,1.728471773,1.755384587,1.849824186,1.887418321,2.026029116,2.020659267,2.007029997,2.037981656,2.058848398,5
1.92410572,1.801747397,1.746292929,1.698451859,1.685493579,1.674143524,1.728001298,1.758366828,1.821122613,1.828258315,1.924837458,1.955673843,2.063519971,2.130994356,2.164769552,1
2.679165345,2.674070728,2.628907981,2.66516111,2.62029488,2.517076414,2.445696068,2.455599096,2.419000209,2.287616334,2.182303794,2.054948153,1.998035569,1.87405742,1.856685219,2
2.555229587,2.603590653,2.563318638,2.681252131,2.772183914,2.698389626,2.781223194,2.782751942,2.801174653,2.78295527,2.921973802,2.928291715,3.04427516,3.146585214,3.130964167,3
2.422968965,2.54290875,2.653066013,2.845503989,2.994476621,2.989855949,3.096643707,3.211980378,3.288980189,3.249106453,3.284186207,3.178029877,3.151818209,3.100906677,3.05866608,3
2.459055528,2.3258132,2.088642131,1.982400714,1.949639967,1.833741991,1.847201559,1.878924324,1.918818615,1.909562413,2.023133094,2.035427804,2.030822421,2.009443797,2.028474006,5
2.660726764,2.662993344,2.648401758,2.754310072,2.829855469,2.822097145,2.815024936,2.884056993,2.919393799,2.88226262,2.937538759,2.882702725,2.832658376,2.664040543,2.590220968,2
2.473054623,2.407772112,2.263926,2.22713932,2.231909731,2.119422146,2.118662282,2.173471013,2.242600574,2.26066629,2.405105817,2.430324811,2.414548206,2.354444435,2.369192101,5
2.1399295,2.154690502,2.14989965,2.280256594,2.430635675,2.483922838,2.651835023,2.749920721,2.849221621,2.870372187,3.000954988,2.978804376,3.032349941,3.067273083,3.013727131,3
2.605688971,2.599328309,2.595188162,2.705563267,2.802272193,2.798836195,2.791477183,2.884931726,2.930008539,2.911581509,2.985385254,2.945010905,2.910062495,2.762890064,2.706946984,2
2.454155971,2.361502518,2.262997766,2.280848521,2.331916761,2.329617633,2.374033168,2.383412415,2.412791725,2.381588212,2.431936373,2.416800625,2.487950945,2.599227881,2.616184977,0
2.481205648,2.359666525,2.248592733,2.271527987,2.32909295,2.33542418,2.403546154,2.441165733,2.479145623,2.438347453,2.483580973,2.463393716,2.529696394,2.627708836,2.618511946,0
2.408925001,2.458718046,2.436364718,2.55067433,2.630769966,2.569677511,2.693131511,2.695773027,2.714734242,2.664058112,2.726872191,2.668203364,2.650868052,2.693268361,2.597377626,6
2.422056332,2.306136475,2.272399879,2.246696118,2.258759678,2.262917037,2.21864496,2.189054934,2.199592402,2.165207963,2.209948774,2.180199889,2.251348687,2.350075426,2.407339951,4
2.388176561,2.325478157,2.277393376,2.379464063,2.472156003,2.479490961,2.564896285,2.574942953,2.603623579,2.580343231,2.652463209,2.609210122,2.610631129,2.646748429,2.561821988,6
2.428556214,2.369041858,2.297724972,2.251730861,2.247709965,2.222805207,2.233610012,2.307184976,2.384781559,2.340633477,2.351742975,2.286063283,2.278099868,2.317354063,2.291347111,0
2.523531526,2.411331841,2.287526057,2.248971899,2.251620576,2.263298748,2.326414745,2.39799736,2.462050351,2.430464892,2.454058474,2.409391081,2.461610315,2.555288434,2.549432994,0
2.459903338,2.361270541,2.28507107,2.24376096,2.261269455,2.252406774,2.250090368,2.25949898,2.312240988,2.290011958,2.345762955,2.323796756,2.376663504,2.464085568,2.498927228,4
2.414597557,2.422354275,2.416546339,2.470317988,2.460436813,2.402067932,2.427555824,2.377580956,2.353740172,2.273180916,2.279724072,2.162048119,2.098119066,2.13684363,2.016005391,6
2.501318508,2.389063904,2.253740593,2.244005251,2.271220765,2.29339653,2.342644577,2.400978704,2.435570156,2.365012441,2.364892594,2.31389705,2.303502928,2.331219132,2.259070086,0
2.466109945,2.332975845,2.240335345,2.302254788,2.377866885,2.381130483,2.415951279,2.435648648,2.447560504,2.381527073,2.417275021,2.366453478,2.330174125,2.324928906,2.248228003,6
2.002115234,1.869477177,1.688974526,1.661179156,1.655464166,1.547559598,1.548159925,1.620210418,1.743966689,1.788794643,1.88318925,1.91476521,1.928435078,1.905976253,1.935138671,8
2.42836756,2.337624109,2.286907566,2.380327875,2.467944996,2.462628211,2.548319754,2.546669092,2.553257504,2.528030027,2.599764547,2.583259691,2.631804645,2.707452213,2.660881547,6
2.385433277,2.322164344,2.281726952,2.386623783,2.466037304,2.433047514,2.501535744,2.524905095,2.546979304,2.521873496,2.572927719,2.507481308,2.454600786,2.453518082,2.367820608,6
1.903603202,1.835994237,1.689066767,1.647491028,1.652081483,1.576248626,1.6351074,1.78225823,1.977658041,2.013049748,2.111990648,2.165479129,2.192730673,2.164287236,2.180640961,8
2.499691354,2.364659272,2.239385169,2.260332945,2.308671637,2.334090837,2.379323501,2.418507412,2.437325592,2.366011394,2.381458997,2.334021016,2.317319281,2.332749967,2.251484808,0
2.410227935,2.291078584,2.279320471,2.252931082,2.266583308,2.266375831,2.221847306,2.202841549,2.207690808,2.151971835,2.168669346,2.133230384,2.181034472,2.282258821,2.354730888,4
2.439262183,2.515956746,2.480330536,2.580969895,2.641459459,2.610319401,2.750682238,2.749689688,2.751609342,2.680681609,2.725689262,2.646262534,2.600146,2.615600608,2.512283964,6
2.383872339,2.328528437,2.294338243,2.263587304,2.117741156,2.040360316,1.954250791,1.915617012,1.780720295,1.735283699,1.665924534,1.64755001,1.651784436,1.608115628,1.505554466,2
2.735451677,2.805479802,2.815752016,2.845466067,2.848033098,3.000868659,3.006768049,3.115280621,3.201747828,3.186027802,3.12476345,3.014734375,3.060677988,3.024846224,2.989554165,6
2.185393356,2.209225716,2.197477492,2.225897067,2.212665957,2.288324366,2.274673353,2.341058421,2.439343411,2.496574583,2.514907196,2.451949132,2.496259497,2.474499572,2.487873537,4
2.899320728,3.071022479,3.222065387,3.325059154,3.328026022,3.435429297,3.389368804,3.404689453,3.402040588,3.351432789,3.256169642,3.204000792,3.252899593,3.227396544,3.198962854,9
2.249610736,2.210819088,2.214679992,2.266321264,2.243496873,2.29617771,2.267954806,2.317913826,2.392453871,2.432881996,2.46227126,2.431992959,2.472455168,2.410733642,2.386347322,4
1.626023433,1.60394103,1.594400164,1.654761902,1.632085242,1.68895556,1.660533953,1.61784508,1.601150224,1.629641405,1.606100645,1.606197463,1.753373864,1.783494905,1.939272282,8
2.232926884,2.210190427,2.178246433,2.198500019,2.168118534,2.218539034,2.204877583,2.278430785,2.36904225,2.424569175,2.468897146,2.42053305,2.479303895,2.45262067,2.456357113,4
