T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,kmeans
0.18797378,0.215901213,0.266972386,0.358848262,0.492521984,0.658864419,0.907540322,1.212767083,1.398715295,1.608787359,1.889335451,2.073013644,2.201554448,2.397717665,2.527528615,7
0.147726811,0.17463359,0.219092542,0.285881764,0.39955655,0.55841121,0.758504044,1.049914684,1.291524251,1.49804088,1.77629325,1.973766204,2.119163552,2.293836889,2.41527929,7
1.410644594,1.768675422,2.111678068,2.355428761,2.587636352,2.730283735,2.762316222,2.799176183,2.84202288,2.865353057,2.943789508,2.942222489,2.949339177,2.934994404,2.981431043,4
1.559054288,1.659725648,1.772438026,1.902939375,2.081172195,2.245103366,2.332943232,2.374106528,2.56197788,2.782571127,2.909741214,2.954536618,3.017646778,3.003963255,3.092116188,8
2.362839261,2.664249523,2.892046176,2.960512503,2.999390868,2.988618681,2.981793969,2.966855023,3.067250512,3.158814673,3.233557573,3.250211714,3.260263203,3.191453197,3.192808491,0
1.256279129,1.488614135,1.635487681,1.80987222,2.096553006,2.367582682,2.52256984,2.658224708,2.825618931,2.927240704,3.040931744,3.063045642,3.120743374,3.143815719,3.231147598,0
2.190896225,2.381124145,2.427606626,2.47395227,2.442120726,2.459826857,2.403639585,2.326796333,2.238458782,2.220712786,2.23060897,2.173611746,2.156359617,2.153390989,2.115353266,7
2.270356221,2.177520301,2.055618533,2.003372371,1.950995149,1.828706504,1.665038425,1.520489564,1.333076659,1.207437261,1.034229245,0.896321442,0.766807259,0.671288941,0.598985435,1
2.920475774,2.914932393,2.903141238,2.856290331,2.851712453,2.840426602,2.79917447,2.76829767,2.708073224,2.614158955,2.565849743,2.491050785,2.399592026,2.324175464,2.253002305,3
2.765808174,2.729406486,2.698831345,2.626901442,2.601761659,2.561821668,2.507594787,2.459441336,2.397929869,2.29913502,2.197209962,2.066099763,1.963981946,1.882974,1.797282448,3
0.549692898,0.550118979,0.568082403,0.614786358,0.660225935,0.776746963,0.909863781,0.99313585,1.067785692,1.1563791,1.197290056,1.245134003,1.293409673,1.352773135,1.379913023,7
0.042106116,0.061811916,0.090663293,0.12392183,0.172679509,0.216648832,0.25880522,0.360656132,0.481806834,0.683040896,0.892174848,1.131337125,1.331564604,1.457250326,1.567409883,7
1.612735212,1.761877944,1.890092981,1.909448773,1.88754166,1.845826672,1.796111342,1.697627973,1.575480171,1.425704845,1.266599467,1.130592357,1.0895779,1.04147775,0.991902447,4
2.534708188,2.461785217,2.478309649,2.298296705,2.220588934,2.190665537,2.092357521,2.076405389,1.981742025,1.893968916,1.792489784,1.738424489,1.763014404,1.796722504,1.801241126,8
2.228141595,2.19682212,2.213192494,2.066374232,1.967678669,1.838560082,1.665684761,1.544723741,1.418434564,1.289596729,1.166268921,1.084908414,1.050745691,1.062707439,1.085445538,1
1.3804017,1.372354078,1.426532612,1.479090032,1.557731838,1.598678741,1.637545186,1.665354678,1.686356688,1.71461904,1.788131144,1.870982123,2.029982356,2.015194705,2.045297624,7
0.794765232,0.843838531,0.914442771,1.047367589,1.072628868,1.146209424,1.239751351,1.35120644,1.387384806,1.42472443,1.455430116,1.412153213,1.358692578,1.311890397,1.29426581,4
0.87930439,0.888522129,0.8951822,0.987934054,1.097251686,1.120356725,1.209889591,1.242913008,1.165175607,1.120625781,1.101222728,0.933790463,0.836294382,0.688104307,0.591346674,1
0.89536055,0.931195593,0.978553228,1.061772648,1.112276906,1.220905446,1.358353476,1.48200595,1.508025383,1.504122826,1.482379998,1.338714402,1.26815376,1.176166211,1.088429885,1
1.419393107,1.527121578,1.691859154,1.791711554,1.849945589,1.864110104,1.879732807,1.883997799,1.832994417,1.803105357,1.822912437,1.753303048,1.711547086,1.620572247,1.562245201,4
0.696293134,0.719478551,0.739001352,0.797419344,0.865509078,0.965152358,1.086240015,1.222766525,1.232916291,1.222798748,1.230490321,1.100246393,1.061025298,0.944317267,0.841706318,1
0.173598076,0.181608878,0.193066044,0.213875213,0.225818194,0.237181853,0.245856846,0.253938762,0.272064312,0.291445862,0.327253837,0.356880829,0.414909634,0.441344803,0.469761464,7
0.303850151,0.295153658,0.287925618,0.324871767,0.415853033,0.498313628,0.541055211,0.595165864,0.553275544,0.495674328,0.44443981,0.347879532,0.275683129,0.220005276,0.186437713,7
0.337854002,0.362961172,0.396380157,0.457515958,0.503270923,0.573509255,0.67368894,0.798872376,0.846536082,0.846757894,0.86099349,0.841088864,0.801229507,0.778667035,0.773520509,7
0.327818454,0.351358575,0.386716152,0.448465283,0.489929144,0.556876269,0.647577151,0.754876411,0.805696991,0.821755797,0.831183141,0.827425736,0.814712257,0.795138456,0.791540572,7
0.022017269,0.023997044,0.024986792,0.029490935,0.038867191,0.053604906,0.069312108,0.08432797,0.092315243,0.099352811,0.10190569,0.108722929,0.096877725,0.103902974,0.110267223,7
0.393024358,0.443772822,0.500124586,0.528425161,0.548868044,0.57883721,0.608758399,0.641852973,0.680341478,0.73574551,0.794009278,0.896436271,0.961285961,1.023226623,1.080670649,7
0.456273535,0.510357525,0.571551902,0.598544928,0.61737845,0.647278028,0.676317632,0.710450031,0.757975622,0.827616352,0.891215779,0.99418421,1.04560619,1.085708103,1.127529079,7
1.139873366,1.236308432,1.356164969,1.392592196,1.429389321,1.456213893,1.405234442,1.347002901,1.300199682,1.282386274,1.282482106,1.269038855,1.2696026,1.226254793,1.232433795,1
0.513064233,0.589783602,0.670828356,0.699514025,0.723001763,0.760027282,0.789270035,0.800602662,0.818454659,0.856489465,0.898118675,0.969277212,1.00914975,1.016441196,1.086793564,7
1.482379998,1.338714402,1.26815376,1.176166211,1.088429885,1.069722118,1.019057076,0.974975452,0.906930219,0.905214133,0.913840414,0.946762334,1.015866345,0.974969934,0.962424406,1
1.249831515,1.273256259,1.311585451,1.345801976,1.357021107,1.371639593,1.369584829,1.366525313,1.344969904,1.368778481,1.336650772,1.348035366,1.343268183,1.303752521,1.266937203,4
1.455430116,1.412153213,1.358692578,1.311890397,1.29426581,1.296194513,1.283865071,1.283127405,1.241681995,1.249383413,1.213235838,1.201887427,1.210168953,1.152793881,1.089126311,1
0.481687823,0.513289224,0.545198401,0.579833922,0.622720045,0.669046379,0.754426313,0.818318577,0.888377759,0.961430831,0.980015832,1.023228231,1.046561073,1.067744862,1.075913256,7
0.526438752,0.515316804,0.546030467,0.596160829,0.619218011,0.670943415,0.710280231,0.744699677,0.797283869,0.852867392,0.923331093,0.97948731,1.028363995,1.075397745,1.116143414,7
1.05169092,1.038026319,0.935362231,0.890809252,0.850131993,0.778615941,0.695605521,0.638307275,0.604956131,0.589648405,0.590525896,0.599071537,0.613316713,0.646976495,0.69510675,7
0.598832376,0.612418981,0.675998631,0.796695281,0.919593111,1.045192025,1.126640826,1.2043196,1.281928283,1.36612462,1.469324876,1.546746001,1.577536746,1.575898085,1.521049321,7
0.946723651,0.959207454,0.95874031,0.968257908,0.953527427,0.983342282,0.950277186,0.935772883,0.954266327,0.962498145,0.982406708,1.024634677,1.07180694,1.130642597,1.15776376,7
0.481064352,0.458879503,0.47099292,0.503457896,0.516230443,0.548285952,0.577346075,0.599071348,0.64057617,0.715198641,0.811443707,0.886934386,0.965945014,1.041669514,1.106997019,7
0.806306693,0.772068286,0.757906926,0.786349541,0.816242226,0.848603197,0.889818246,0.930459767,1.001565455,1.088596715,1.149936686,1.19914955,1.218453557,1.26157905,1.292073863,7
0.834397881,0.810829886,0.804349717,0.836295842,0.85910428,0.88780183,0.924374734,0.985687435,1.069114548,1.148857799,1.194432796,1.229268881,1.221895145,1.250625543,1.271304209,7
0.560537911,0.56196811,0.563602849,0.588172694,0.633441754,0.691260661,0.76522903,0.851426843,0.954820058,1.046715149,1.104526007,1.161494557,1.193708233,1.250279975,1.275057013,7
0.766757607,0.70407541,0.657032114,0.633121398,0.623345591,0.633576003,0.661889096,0.699775681,0.751304729,0.806973833,0.861755155,0.899776162,0.942125059,1.011663394,1.061572491,7
0.330637403,0.347185608,0.371300567,0.374323028,0.378570025,0.403709491,0.433383275,0.4526607,0.508503096,0.516746394,0.496841028,0.523736881,0.527959241,0.547253479,0.564678493,7
0.437146406,0.455898793,0.498561518,0.471857574,0.430656838,0.434872902,0.464340784,0.484760854,0.554818682,0.585776575,0.573190199,0.539865697,0.506959323,0.542631717,0.575717121,7
0.273115305,0.297722073,0.307370027,0.311571079,0.345497785,0.368836147,0.396780498,0.401945965,0.4265513,0.440688909,0.462691488,0.425221454,0.466440927,0.477154464,0.46115297,7
0.519183243,0.541509168,0.552933839,0.573630022,0.596205031,0.608610609,0.614731035,0.637346145,0.637784261,0.627060803,0.603355641,0.583262788,0.581627285,0.562921001,0.547050928,7
0.414550452,0.432684379,0.435509745,0.483562109,0.509864114,0.523097186,0.532609957,0.536632691,0.531846893,0.556942705,0.55948856,0.536162827,0.527276329,0.528182245,0.513898047,7
0.591738001,0.573637519,0.527566908,0.535437526,0.569258919,0.565545839,0.566602699,0.558832355,0.631435775,0.689480087,0.679538489,0.707125828,0.720036828,0.788599394,0.796834199,7
0.371142154,0.367951519,0.365853098,0.39888928,0.401310081,0.429890949,0.418752169,0.406126825,0.375097825,0.404999833,0.391613017,0.377723543,0.391456486,0.415056318,0.378865136,7
0.426200414,0.415088482,0.393483717,0.3568533,0.338478077,0.346672718,0.336180141,0.379706616,0.36596678,0.36912305,0.418457405,0.430620704,0.475260517,0.514666049,0.585269944,7
0.355509353,0.355732926,0.338479113,0.311488063,0.295952794,0.298518372,0.28253266,0.318510884,0.308106108,0.298386553,0.299851124,0.299599157,0.296254966,0.299840013,0.340808417,7
0.467260297,0.460202063,0.428272941,0.377790878,0.350586337,0.346032673,0.313749449,0.351357691,0.340393813,0.334837669,0.34718454,0.354027732,0.36061857,0.370711967,0.421670604,7
0.499773506,0.480387879,0.445434726,0.395218167,0.362963092,0.357808359,0.321174823,0.353725641,0.34045553,0.328497038,0.336393784,0.344190642,0.349026083,0.347421845,0.387839876,7
0.524311727,0.499028068,0.460067718,0.407033276,0.37336511,0.367970773,0.328321466,0.359398465,0.344313237,0.329051336,0.333744143,0.3413641,0.346365327,0.341815031,0.377801534,7
1.754527762,1.788767017,1.867737998,1.890207178,1.858891904,1.820595572,1.824396613,1.842638718,1.904359105,1.948845723,1.903665115,1.949362167,1.977321031,2.004702117,2.038025645,7
0.874045252,0.882650224,0.880750645,0.845475634,0.809359462,0.713301258,0.674557825,0.674620806,0.645847732,0.620077234,0.582031428,0.559346204,0.515204743,0.48350725,0.461883751,1
1.239878637,1.286308166,1.342506312,1.445103,1.522662788,1.574211952,1.694125662,1.770725508,1.838808866,1.909580352,1.928625814,1.948713196,1.995334156,2.016955019,1.997312814,7
1.733350559,1.852820565,1.920943896,1.92198916,1.943105829,1.763317734,1.70549455,1.685619069,1.571905046,1.469386965,1.375850331,1.306517398,1.261458245,1.208669678,1.195898294,8
1.678400827,1.806777379,1.92701519,2.052860387,2.148623959,2.1156952,2.142520534,2.193204805,2.188814361,2.218146141,2.20218988,2.178684072,2.197856035,2.158348571,2.125082548,7
0.767820905,0.817179937,0.889114689,0.999665049,1.087850843,1.145699723,1.223888202,1.264512281,1.303546335,1.405758817,1.488596467,1.55432951,1.709977222,1.755075998,1.785780806,0
1.369520092,1.480639124,1.558862851,1.614863913,1.747692925,1.708207259,1.729997149,1.874221321,1.889447545,1.863888969,1.795596705,1.748126458,1.74053745,1.686452397,1.695781468,8
1.167654818,1.234074473,1.285876622,1.334414011,1.453910138,1.420792931,1.438020201,1.602889805,1.62772821,1.614233376,1.566129193,1.557040604,1.579301,1.550335965,1.595545192,8
0.601442216,0.627468676,0.691569914,0.732057351,0.722743945,0.694717017,0.739946504,0.802784945,0.879439037,0.953695486,0.996666767,1.087076402,1.153142018,1.27165657,1.386835585,7
0.378378744,0.383529679,0.41855796,0.447334135,0.443968491,0.440071974,0.48186588,0.542374666,0.610531253,0.670168181,0.713832336,0.786309106,0.834957967,0.909007342,0.989146353,7
0.602664754,0.634226238,0.690375512,0.724711218,0.7173533,0.690655454,0.730823108,0.789639067,0.864569744,0.938341776,0.98298138,1.075761238,1.144555945,1.264314266,1.374414413,7
0.784663725,0.808860049,0.82229774,0.825976823,0.881915034,0.901438521,0.909479533,0.988022073,1.007779552,1.020630007,1.001496081,0.984928721,1.009957892,1.0561668,1.11866371,7
0.822073403,0.885518552,0.941975807,0.984828463,1.058500543,1.073910296,1.105387719,1.207404919,1.232077938,1.268806955,1.260227848,1.255556386,1.288802214,1.273545834,1.337365509,8
0.691953564,0.765994229,0.844166531,0.909283013,0.974710647,1.011364663,1.061565565,1.131466113,1.163344168,1.226651714,1.23055192,1.250455064,1.355289977,1.342678292,1.413057916,7
0.65682451,0.71968979,0.778149648,0.838797523,0.897826035,0.930113193,0.973448662,1.05876072,1.076287103,1.133792923,1.131255092,1.148982593,1.209684665,1.185895659,1.262214238,7
0.613209916,0.659709695,0.728998875,0.816712425,0.877493157,0.935256239,1.00147497,1.043301178,1.08704434,1.180952587,1.258517034,1.323255873,1.477769986,1.533157701,1.564111832,0
0.664245805,0.72379903,0.774967427,0.842181167,0.921532835,1.012081478,1.095393353,1.211918671,1.364015917,1.467570402,1.586712754,1.721198168,1.7854159,1.848751165,1.857430383,7
0.811542374,0.758480886,0.716343588,0.64450612,0.575212858,0.519535769,0.474685159,0.431362751,0.391085948,0.355651802,0.347041118,0.336175242,0.348248743,0.371176879,0.42383353,1
0.778645798,0.723681541,0.692000506,0.631306359,0.576885448,0.532010847,0.492862954,0.454816043,0.423411097,0.393828577,0.386289384,0.376103153,0.393902259,0.430543659,0.497196658,1
1.374227998,1.494260173,1.565038078,1.642765787,1.737785126,1.797222064,1.852527336,1.936517356,2.018238135,2.030900709,2.083482787,2.122690115,2.099239005,2.070716315,2.051166475,4
1.523713384,1.61459369,1.662695584,1.695898564,1.779707286,1.824636212,1.892444064,2.03609489,2.099026228,2.12647634,2.199429633,2.253640898,2.260238408,2.278091259,2.277914218,0
1.645077055,1.762780529,1.840623086,1.897169491,1.963214307,1.971781353,1.986307793,2.042084191,2.057321369,2.03696223,2.064984717,2.082846757,2.057485142,2.030600773,2.018671172,4
0.838533179,0.903349646,0.969401414,1.04496347,1.107938753,1.177706829,1.270795865,1.394291192,1.550588945,1.657541061,1.777575058,1.959898905,2.083253358,2.161063111,2.168929759,7
0.710904317,0.665085463,0.654744077,0.615551986,0.580791867,0.542048445,0.516778998,0.475942473,0.444586866,0.422000437,0.420303566,0.419471719,0.45630042,0.512330565,0.586585082,1
1.557347781,1.66036865,1.79003965,1.934178584,2.042486723,2.031158482,2.136197573,2.170918606,2.187260024,2.250764243,2.325016463,2.342330942,2.399321605,2.435832475,2.418958706,7
0.61963757,0.645391754,0.719627935,0.741868677,0.765701849,0.761324049,0.756584256,0.783189615,0.81420308,0.877376247,0.93776234,0.915270589,0.909312292,0.939484348,0.941657158,7
0.462367231,0.502331007,0.56440225,0.629408021,0.687954106,0.72717556,0.804967883,0.850269967,0.909079526,0.983132528,1.058623278,1.129746446,1.24573567,1.365502843,1.438125386,7
0.228093684,0.260898877,0.312310725,0.360577645,0.415998912,0.489229869,0.54632626,0.586950873,0.675558681,0.734073226,0.795988111,0.860229439,0.926630575,1.000523713,1.028168603,7
1.07650298,1.11778972,1.215619565,1.243652899,1.286855456,1.286615002,1.297794344,1.346537366,1.317465701,1.383501083,1.503840289,1.559942492,1.6045543,1.686616268,1.721039402,8
1.739788202,1.832769799,1.912969287,1.997683418,2.070867099,2.152046946,2.222608383,2.270932855,2.275843085,2.232698898,2.104990408,2.09208477,2.083209196,2.027362433,2.040548295,7
1.666667727,1.639772561,1.656510543,1.617066848,1.647999798,1.706458473,1.683804683,1.665845141,1.708553703,1.756902615,1.791888099,1.784307524,1.824717457,1.855938831,1.900345947,8
1.893267976,1.899520647,1.96443643,1.949168765,1.954379401,2.010589216,2.002472221,1.991037254,2.021358332,2.023938741,2.013725737,2.013406223,2.067479067,2.155328087,2.196086347,8
0.773842962,0.789752211,0.844863507,0.836766711,0.891614352,0.966753988,0.983674842,0.994741821,1.04441117,1.044678467,1.052236568,1.049978109,1.100611224,1.17955002,1.256511655,8
0.682703444,0.622554475,0.574354298,0.530904592,0.471666207,0.434430656,0.390559324,0.361158896,0.341629622,0.351805978,0.353016983,0.367549483,0.384661666,0.401394752,0.425871453,7
1.488731291,1.559031977,1.725970541,1.78616666,1.817975663,1.911673205,1.991761832,2.024069846,2.079802578,2.089966613,2.077674854,2.156634863,2.228752626,2.291617003,2.270972983,0
0.795721048,0.732813246,0.685047386,0.638987989,0.571923479,0.53104476,0.485721572,0.45610138,0.4378867,0.449816598,0.450864722,0.465962324,0.482461029,0.500609197,0.525816586,1
1.167140703,1.076249564,1.016913361,0.957375696,0.890341882,0.854050436,0.807870152,0.761062983,0.718380767,0.716027982,0.698796724,0.698506998,0.704382878,0.711839401,0.724672423,4
0.662220922,0.639339211,0.594112725,0.55766807,0.530916257,0.53122468,0.528990698,0.568437499,0.626300644,0.700747643,0.771813992,0.817027981,0.883737217,0.927718368,0.968029695,1
1.965055306,1.907321808,1.881376401,1.795673023,1.747437253,1.757071793,1.722880968,1.736824799,1.797401118,1.847383909,1.87056097,1.88614994,1.959707679,2.020321548,2.057910596,8
1.299587946,1.32236465,1.441695056,1.436997512,1.502683951,1.660340266,1.751854535,1.802915801,1.882353872,1.88846953,1.873691858,1.878768317,1.942569933,2.054087403,2.115411657,8
0.606953218,0.616520798,0.655434132,0.657683594,0.703609531,0.758288327,0.759930141,0.7572183,0.788973775,0.794179305,0.804613104,0.805405317,0.839459522,0.893137622,0.957730364,8
0.949470652,0.964437516,1.029549363,1.012602945,1.080068743,1.175090097,1.204332095,1.225915456,1.293917265,1.296928161,1.309714653,1.309162604,1.370518956,1.493848221,1.601313587,8
0.688567722,0.701678053,0.747132923,0.744460343,0.792458794,0.859297032,0.868129054,0.874962935,0.91310622,0.913436369,0.920926332,0.919044226,0.959708146,1.023049651,1.091675995,8
0.877941587,0.882531678,0.920528023,0.916768924,0.975792225,1.056177859,1.067745989,1.079730391,1.130426678,1.141697635,1.153654177,1.148909533,1.20040943,1.279570401,1.366350416,8
1.518661539,1.47165187,1.469707402,1.511101397,1.568411485,1.618107355,1.662251499,1.745587036,1.814798256,1.884314759,2.031374916,2.128204576,2.218198079,2.307534259,2.377963409,1
0.70340489,0.715779455,0.71205249,0.756128084,0.757953576,0.768898198,0.780038895,0.826614363,0.886274665,0.93847536,0.99728723,1.030139952,1.103502909,1.197457224,1.255764839,8
1.931120244,1.877580574,1.832705475,1.812602915,1.815208366,1.808602299,1.809424758,1.876439213,1.941844454,1.992221363,2.144710165,2.250794464,2.360955764,2.462744423,2.542659968,1
2.230262807,2.264250932,2.245952664,2.226014156,2.210159171,2.14285492,2.124251799,2.136812733,2.157611672,2.106064444,2.16474668,2.200166994,2.274189601,2.396152942,2.507102549,4
1.056177859,1.067745989,1.079730391,1.130426678,1.141697635,1.153654177,1.148909533,1.20040943,1.279570401,1.366350416,1.418871913,1.4649414,1.546999631,1.678431316,1.788085835,8
1.8552845,1.853577925,1.864946932,1.912026646,1.921260874,1.927685941,1.940706502,2.011189824,2.082218026,2.109758597,2.209377664,2.262090485,2.316112552,2.394703237,2.474449672,8
0.859297032,0.868129054,0.874962935,0.91310622,0.913436369,0.920926332,0.919044226,0.959708146,1.023049651,1.091675995,1.168405842,1.203164198,1.302637283,1.422302381,1.494135162,8
2.072715008,2.140142809,2.189767933,2.22938158,2.203822161,2.275659305,2.301823444,2.341889034,2.411913517,2.421796226,2.473751501,2.56292929,2.60308632,2.637454454,2.67166687,0
2.001849715,2.033612828,2.069404901,2.077414089,2.073055157,2.12423296,2.133933479,2.197501563,2.266104947,2.234124519,2.2536617,2.32556884,2.35247727,2.407730707,2.520017258,0
1.886640429,1.866030308,1.86709775,1.883814675,1.838646277,1.939493803,2.028160893,2.160537071,2.323495435,2.458130551,2.571661071,2.626358661,2.670723313,2.666896116,2.588397352,1
1.138002017,1.148887256,1.184418758,1.167834268,1.224105355,1.282665946,1.339674418,1.439240292,1.554435334,1.566161221,1.592117821,1.640530032,1.670546383,1.722409202,1.788465543,7
0.029311888,0.04033669,0.062255023,0.081383792,0.094388487,0.12829447,0.166252707,0.200698872,0.261165246,0.310702739,0.366036186,0.398638778,0.463391718,0.504991288,0.524964916,7
1.886253836,1.964304266,2.010093432,2.118485935,2.214423424,2.298686106,2.3722955,2.40091438,2.395839889,2.387970755,2.377185722,2.414737889,2.45101448,2.550227133,2.641388873,8
1.98351682,1.945946474,1.978335704,2.038877391,2.007189876,2.054734181,2.140193044,2.18775814,2.234594605,2.305059575,2.333974528,2.293712938,2.290827501,2.259151973,2.183420079,4
1.987102217,1.989770158,2.066660025,2.132990359,2.078997022,2.084724426,2.137022271,2.147023974,2.214427139,2.319403521,2.422037899,2.46015114,2.523603769,2.533063011,2.462545724,0
2.282468166,2.308849541,2.372855798,2.475919815,2.55084624,2.631014735,2.709091339,2.744570124,2.753377371,2.739697392,2.719981292,2.695840303,2.667156051,2.678257194,2.668838338,4
2.027676243,2.001087304,2.088135225,2.14852781,2.060313655,2.052304444,2.062680434,2.037653889,2.089412664,2.1871371,2.30130951,2.347130036,2.445770688,2.475763229,2.4051654,7
1.16837414,1.046014936,0.990454647,0.890661175,0.758026051,0.644859676,0.589632649,0.45720461,0.338335213,0.237121903,0.15135838,0.087570156,0.043238932,0.019403571,0.009923898,7
0.814612087,1.12193107,0.965530645,0.761775599,0.613808075,0.553278882,0.431699116,0.290708556,0.250092293,0.243650698,0.227171025,0.205455639,0.156893853,0.135012661,0.108663414,7
1.801024963,2.087949821,1.925102811,1.746837685,1.559977725,1.37175416,1.13812401,0.908018076,0.786501456,0.655766218,0.516598562,0.43116758,0.33211407,0.267993963,0.226130076,7
1.982282538,1.93555628,1.893734585,1.959787027,1.959322784,1.942615179,1.933189618,1.858927014,1.878634675,1.933202191,1.996001222,2.028851555,2.07733815,2.087271894,2.106576446,3
0.697385975,0.746535108,0.785348947,0.885059738,0.977826048,1.013534173,1.088525205,1.191703956,1.32194982,1.477508246,1.604709661,1.729403066,1.931749688,2.111059836,2.229626508,0
0.937367253,1.027205756,1.087480221,1.205203582,1.280310517,1.300819756,1.372719072,1.472356953,1.604610717,1.758717977,1.899451681,2.049442232,2.28586511,2.449998344,2.548952504,0
0.563144423,0.623560474,0.652431947,0.727074456,0.78720892,0.820218361,0.906165616,1.021886156,1.163836917,1.325543608,1.449602104,1.55969865,1.697849763,1.84475471,1.954190234,7
1.972397697,2.014587035,2.021004021,2.110185208,2.146239772,2.170841422,2.183781919,2.116068436,2.104745398,2.158848812,2.223703025,2.205646806,2.232459815,2.181298879,2.147415797,2
0.748109199,0.758959393,0.73449548,0.770237069,0.791611302,0.803838357,0.817677667,0.789872523,0.816214154,0.898394913,0.98332879,1.042041348,1.107929266,1.129347646,1.208403212,1
2.814504616,2.865023562,2.899445661,2.954609683,2.947981489,2.933505732,2.952758639,2.925581242,2.881600547,2.864933191,2.857149867,2.785200803,2.737399356,2.665268275,2.614205547,6
2.833159071,2.855321331,2.854452014,2.864211177,2.834977574,2.827255309,2.856001667,2.821999437,2.760813425,2.731098827,2.728212778,2.699529798,2.697628715,2.673999293,2.664493815,9
0.789174781,0.856439133,0.88298337,0.979549252,1.065844874,1.09123557,1.163509175,1.262914043,1.400376354,1.564781827,1.666479137,1.778389771,1.967507845,2.139596837,2.279675883,0
2.93431665,2.935105831,2.895796538,2.899076356,2.894624095,2.891841212,2.88160973,2.780847109,2.618990419,2.557856483,2.551189211,2.573359708,2.584915769,2.583146973,2.59741875,9
1.657559924,1.682637958,1.606462963,1.70202855,1.679249937,1.589107648,1.63112235,1.653146228,1.761678918,1.803117138,1.838724623,1.8477976,1.943758155,1.952737346,2.058342455,4
1.637916442,1.684467032,1.627112113,1.750075336,1.756243505,1.661669521,1.710326005,1.734133296,1.865269262,1.919783438,1.975512302,1.988176278,2.111450266,2.099020927,2.186116965,4
1.849123284,1.837521504,1.821866874,1.889902073,1.906926847,1.950723235,2.007585132,1.983368525,1.967202581,2.017061636,2.105309224,2.141933711,2.164858609,2.143267674,2.133230741,2
1.815621121,1.784343401,1.757930801,1.778391772,1.780854852,1.803275776,1.834745804,1.827430258,1.817715518,1.889730305,1.986024826,2.051399267,2.091649373,2.095283272,2.086070727,2
1.926652812,1.897726604,1.873204069,1.93017006,1.945215948,1.987329571,2.046760454,2.035668175,2.022306243,2.074264949,2.144034658,2.191361935,2.221881303,2.212377462,2.204872111,2
1.709189197,1.675553839,1.628155219,1.66210625,1.635884598,1.619159293,1.656370734,1.645501612,1.629595661,1.682550335,1.770139793,1.85853243,1.916141531,1.931307453,1.940695564,3
1.496150275,1.517102103,1.506655905,1.559310924,1.576356574,1.579890567,1.597527538,1.5513834,1.578943905,1.657116353,1.751670092,1.772990405,1.822981464,1.851861326,1.917052522,2
1.49334354,1.501445889,1.475610648,1.528506694,1.551403656,1.567891836,1.592613583,1.532106124,1.558549517,1.65861806,1.74879161,1.763264195,1.815635641,1.820694242,1.865745625,2
1.456531627,1.470904542,1.458015506,1.507893738,1.52607189,1.532107677,1.548591974,1.500291951,1.535295324,1.619486394,1.711912949,1.742265517,1.792714486,1.813767933,1.871175516,2
1.896882725,1.86152853,1.830557451,1.853986069,1.838137824,1.849375827,1.884906284,1.87484617,1.865295294,1.92512384,2.012759286,2.076930171,2.119237098,2.132480165,2.129097604,2
1.806437893,1.885206661,1.879155913,2.015549504,2.083144659,2.063114401,2.135456581,2.208440107,2.360052261,2.457212042,2.542486801,2.560902087,2.691069128,2.692244173,2.715041681,0
1.772076629,1.741685203,1.711981998,1.732479471,1.731048799,1.750547292,1.780587726,1.77069768,1.759559293,1.832424979,1.933947078,2.005491007,2.046412691,2.051621591,2.041151632,2
2.535164281,2.579729436,2.564060423,2.570173585,2.595942238,2.650096436,2.653025647,2.684325352,2.656680765,2.62867608,2.631512389,2.523550692,2.457038338,2.39719993,2.326003871,3
2.936963614,2.971432756,2.951282867,2.923707686,2.930715945,2.95736376,2.919142613,2.880355072,2.757669573,2.665335739,2.606488158,2.500007669,2.519473026,2.550424631,2.550102883,3
0.904652673,0.983844125,1.098677456,1.236469811,1.393629194,1.488932612,1.595835013,1.770797534,1.938549766,2.067207561,2.188345133,2.268875917,2.35621102,2.374978933,2.344266355,7
2.175868966,2.257660672,2.351754158,2.490283643,2.582796305,2.668821218,2.68215526,2.799446538,2.779952176,2.784122104,2.800889074,2.733366958,2.72430839,2.644953693,2.514977342,6
1.303475463,1.300685412,1.301795265,1.363797592,1.436701457,1.476155971,1.559940932,1.68478769,1.732479025,1.814365061,1.904664992,1.938878916,2.040735865,2.095006838,2.042479935,7
1.48173549,1.565589333,1.675605043,1.812235392,1.962356605,2.114486968,2.266404402,2.482253139,2.59377999,2.660730021,2.753486993,2.73680327,2.750678892,2.717222514,2.640281837,0
1.292484,1.381844204,1.528834153,1.690163374,1.860320903,2.048321115,2.207885029,2.436036568,2.574294431,2.593770453,2.677045856,2.705513547,2.722681054,2.713222231,2.65356009,0
1.987329571,2.046760454,2.035668175,2.022306243,2.074264949,2.144034658,2.191361935,2.221881303,2.212377462,2.204872111,2.182034955,2.132176584,2.175099974,2.225568845,2.219203527,2
2.072621912,2.113694103,2.108937485,2.109260687,2.153752603,2.220475657,2.275046162,2.321776322,2.324121159,2.311526827,2.300720877,2.249610419,2.230773359,2.231748726,2.184856137,3
1.840668599,1.892407991,1.89085965,1.887321552,1.950674409,2.032925861,2.087940846,2.118177338,2.104643351,2.095202399,2.080587388,2.060199457,2.121232806,2.204788062,2.211639855,2
