label,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15
10.5,3.622367543179835,3.632585672318259,3.7038977445594687,3.6097417208970812,3.6443650333618813,3.637943277933144,3.727480909701506,3.6995353935040862,3.6849238229863266,3.800224359477859,3.7837520692664492,3.783983545145433,3.732418176127688,3.7863473385906667,3.7505401071384457
1.9,3.64093602191952,3.6289578448930397,3.6718311530890064,3.58365764543508,3.5879107870035347,3.611743259975829,3.6560152731875073,3.567645941785404,3.583905771611201,3.685809211015889,3.6863848470017335,3.64831937612659,3.5376811174958864,3.6156980535896395,3.589451007021177
14.3,2.3833950560414836,2.4201785855609312,2.4736410386113925,2.4217655933188906,2.4403385969083864,2.497227389081762,2.54519184344441,2.4737977362602424,2.4375861021910903,2.483996279877173,2.438711540489704,2.5325785403599577,2.505767467598958,2.534342730515308,2.561198648827444
1.9,3.8165304264533746,3.8227446089713184,3.8711308417251535,3.8142701489018163,3.866657119470903,3.8666849325329644,3.9488314743045025,3.900620946058542,3.8890262638502477,3.983316576925217,3.9385707669252734,3.950061499494414,3.8822693283639516,3.942217913203961,3.880062975440841
7.0,2.247849930886372,2.2305934303227257,2.276642341409013,2.2292618405907967,2.3865068452275073,2.5576816851662088,2.772308988256293,2.78897841814773,2.730773590986175,2.791161551814216,2.7502167964984676,2.6727871230180162,2.647447771779622,2.692585034112369,2.7571983562869775
3.8,2.6641646803705914,2.6275400555182356,2.652697126598433,2.6018472315441494,2.6426721380866804,2.651947434629929,2.66069098866605,2.599625869882738,2.5317522847262945,2.56634893530533,2.5200328850494813,2.4380103716907233,2.390044263526145,2.4212853300673576,2.4373265968117197
20.4,2.6213100057901464,2.6436583757572825,2.770061066411422,2.815723973272871,2.9861514851936386,3.1010994470817965,3.2050133080810714,3.183225641294573,3.1315612805298207,3.203241090470836,3.1694839784344953,3.1221437213715353,3.0883070251100087,3.10765531124612,3.128134316905683
37.0,2.221497169379105,2.1589340939175465,2.176732708452497,2.142191417980717,2.22740060815686,2.245622460049753,2.267064168283795,2.2054819662646827,2.11711203480899,2.121837462218633,2.1277605775113955,2.1041943177338474,2.139033787326932,2.2446539392786518,2.311940563442185
25.2,2.572849093849298,2.644136296746799,2.8140938538175875,2.847864708050402,2.995012638129433,3.100770340238192,3.21651351520562,3.2172416182251395,3.178119112096573,3.247261893918789,3.2144425372956253,3.160493983455603,3.1008960927954665,3.1221873529806,3.1319080083625237
39.0,2.0427815700342764,2.0024434581602195,2.001228078023584,1.9679233388248132,2.04062269683435,2.0551851018132643,2.0741485045258847,2.0228840523839304,1.93119465130346,1.9399712221679528,1.9282433326369695,1.878487307693498,1.9100883330271134,2.0206098822060086,2.1153060436502313
22.5,2.588210927234186,2.6406490521963804,2.797083701979615,2.8368521889656657,2.9859759521010867,3.0989073897800816,3.2071668658446053,3.203321167928939,3.161112871970625,3.2311848958733895,3.1963683441467428,3.1475402614707653,3.094540711461377,3.1142575044160727,3.130083820172449
22.2,2.390243760091085,2.4409646765967303,2.5987296987881177,2.6666006725574647,2.8653822201104466,2.9844292280456455,3.0971044931450296,3.098449199432821,3.060722690249887,3.139893652185378,3.110867502841468,3.0570260141891374,3.0020438331056223,3.020195164850108,3.0426790539209625
23.2,2.1918743173320085,2.1493016100879836,2.167272613207664,2.143078488529808,2.2365922288877367,2.291618576125926,2.3769583412363806,2.376414143657639,2.3653009845370736,2.4519224645283466,2.4762645068280884,2.4339187387519674,2.3981344833224725,2.453525587748495,2.4928090856458827
0.0,3.7205592812718438,3.740242841853229,3.7832684322899963,3.686523901215808,3.7182361660564487,3.7874795881632592,3.8375344023871,3.7294564869153226,3.7385730818233114,3.8299628148437894,3.790670846471102,3.731556210858776,3.601240420224059,3.7084243315908902,3.6816196094641294
6.9,3.2361045139080957,3.3014559596011313,3.2296510919347177,3.1595260990172975,3.2208439889919673,3.2152878942554315,3.19806651036705,3.1685506093618074,3.2181465878631768,3.2474809860117078,3.246308073653072,3.239060677332832,3.217301789420089,3.3350966404230378,3.3039694076006834
10.1,2.6645156818016638,2.775357530574533,2.8025947905134525,2.7957310164772915,2.8396145566383955,2.796872416172519,2.709388315234494,2.655926238559705,2.6898985501876043,2.7510021188515608,2.8377806021943317,2.8790921457985297,2.8982249979758676,3.0000759817704363,2.9424928392152196
5.1,3.4250221321621486,3.4916769689759013,3.414740277733285,3.366768118529923,3.4773499418541345,3.4913345674023715,3.490865417233761,3.4428611772254794,3.5018068522011143,3.504081563216988,3.4965341974814894,3.49023431342537,3.4674922038425366,3.573669714244408,3.5421707173958294
2.7,3.5464653230670726,3.580356363687203,3.4837733316187727,3.494685979077843,3.643043167683924,3.6689303416467967,3.6701224138560344,3.580815336476585,3.638834350295023,3.5984477860946367,3.586241319169885,3.593876630707073,3.558403352324542,3.5993951444791583,3.4918135541323654
6.3,2.5832506429325126,2.6508188117334273,2.61687012537461,2.568472053143192,2.612986540820372,2.5878529506552557,2.638843270991614,2.5903789599815177,2.6281932918465514,2.5575499238239496,2.5239796060313986,2.519560919939181,2.4788816938218545,2.466761279678109,2.39340131417507
2.4,2.9291445146147006,2.927837571819101,2.8267283694335625,2.820306331944244,2.9246926858950553,2.9332343988612863,2.9444809976206785,2.903273527602034,2.9987005156442446,2.9596962227144377,2.970352270980172,2.975586339798389,2.9620801224581506,2.989178164582987,2.9239707824395844
2.9,2.87426922156387,2.9001270613082877,2.836438980161812,2.7918571901134936,2.8566405611632995,2.8324780653858794,2.77405260927166,2.7241778784341983,2.7819699994884224,2.810563870914093,2.890210332349792,2.948632893190133,2.9582682353836622,3.0397511681966636,2.976844273965418
2.9,3.088713574469086,3.1117176287728006,3.0242159343904538,2.992958288514119,3.07889193349184,3.0966667704070776,3.0875372644798915,3.0516382961878126,3.1328541795977927,3.140682444502166,3.166577565649894,3.1834092442997344,3.1705569380122545,3.2475535077797626,3.189852359611979
4.7,3.666108976408578,3.771706811557827,3.7490739881568143,3.735265689033894,3.8488533126008533,3.8310637645578596,3.8250294865817995,3.751903318305994,3.767064645501416,3.720774133320608,3.7082311531510754,3.71919857951162,3.7188273065765545,3.823423805950815,3.8151336306347066
1.1,3.879724249140703,3.94513582324106,3.8706250608573125,3.873534245196903,3.9668094922934904,3.9211086728523017,3.9091347431700667,3.8456875138402586,3.933537630631445,3.8833315738100302,3.8594795174709113,3.813594709260881,3.752015328552734,3.797683856303301,3.7491915098227815
1.2,2.437761824862628,2.509600805848227,2.482909748517198,2.421300358199121,2.4584491817525764,2.430412801553083,2.4925363657238058,2.458299337579585,2.503557732308022,2.4569597273351484,2.4442935593200086,2.4507759113996066,2.4258701387008292,2.4369320280138766,2.38213810419844
3.0,2.651947434629929,2.66069098866605,2.599625869882738,2.5317522847262945,2.56634893530533,2.5200328850494813,2.4380103716907233,2.390044263526145,2.4212853300673576,2.4373265968117197,2.4967700424360966,2.529462621166984,2.5495193802067133,2.6142852931854867,2.5261297889798016
22.6,1.9758222553871854,2.003299541120142,1.9689208066531054,1.8864346208385352,1.9003075036156871,1.8967825515404992,1.8538913773136085,1.8931826742418831,2.001067864137236,2.094162263268585,2.2321525548136245,2.3157413489521153,2.3604882233796296,2.4268170541600087,2.3830770030689132
21.0,2.192679306806469,2.37245132739218,2.465680420260115,2.4578128355786197,2.5182520757122555,2.4846538039206507,2.4615326457731777,2.4464012803430926,2.4616765435897867,2.4606656722410314,2.441637969266916,2.388893288423483,2.3731287180541254,2.3900192461598433,2.3817868935448474
25.8,2.1162540443823614,2.141635429481456,2.0889479352536777,1.9878817569484464,1.969711760274832,1.9070423228496771,1.832022142057729,1.8492273151721974,1.9582997193975562,2.054731372429415,2.220855961660612,2.333932067948778,2.3940548886441313,2.4558191143867973,2.3877407653436036
33.4,2.245622460049753,2.267064168283795,2.2054819662646827,2.11711203480899,2.121837462218633,2.1277605775113955,2.1041943177338474,2.139033787326932,2.2446539392786518,2.311940563442185,2.4154612754077207,2.4712720211161674,2.5205495351046716,2.57951605064354,2.512294507411731
20.0,2.3263781138683965,2.4930927897606274,2.5638855361269783,2.547014922915096,2.6092252426241895,2.5721654343737095,2.5421313067105507,2.5284754717376434,2.5488751357236903,2.5638250181228504,2.5515938221714904,2.4914060664479063,2.466000489983247,2.4737219025882644,2.4469717340703427
26.5,2.0551851018132643,2.0741485045258847,2.0228840523839304,1.93119465130346,1.9399712221679528,1.9282433326369695,1.878487307693498,1.9100883330271134,2.0206098822060086,2.1153060436502313,2.252061259781702,2.3430269426440806,2.394438428951411,2.45477917453148,2.401119733782425
8.6,2.7933210605474517,2.7420240183383022,2.717302131083409,2.7632514345230867,2.8257441292327337,2.8669329443705305,2.884759843966089,2.879560034261449,2.9184540974189406,2.838826341434945,2.9047877237253545,2.9480658548152405,3.0597825844593305,2.9805045259846095,3.0699160174968974
4.4,3.1963683441467428,3.1475402614707653,3.094540711461377,3.1142575044160727,3.130083820172449,3.1182063565331113,3.0607834787384753,3.0428804306255173,3.1407134764431297,3.151132549502571,3.2611576313226687,3.353591519284858,3.4822756581908263,3.370404308331249,3.471733105806497
5.9,3.110867502841468,3.0570260141891374,3.0020438331056223,3.020195164850108,3.0426790539209625,3.019991260087397,2.9416488633800606,2.9113532791438357,2.986643794654501,2.985732765030497,3.089214102304842,3.191064626234506,3.3429259996493452,3.271750453206898,3.3763337298732146
3.2,2.5783779915696208,2.578278814465295,2.547148905203666,2.6040877659636377,2.579470550432117,2.6287601185079597,2.6599623135404378,2.679429241286096,2.7416482019689212,2.7024305829607305,2.784782676839161,2.7432560663609413,2.7641674452616942,2.675881161711302,2.6516599343279315
3.8,2.927442691841353,2.893944914697564,2.8497229999038014,2.9151986736701985,2.9457124386058746,3.013560460249469,3.0547994929047912,3.0506198439613454,3.1271419210421065,3.0709230555879325,3.153954146532327,3.13271502342502,3.1678543900286167,3.0543339996559906,3.068257360136775
1.3,3.4322937757514493,3.4552163700956093,3.377388122220219,3.4126844999242145,3.327224595095733,3.359745198974226,3.3729942535130135,3.3978379248446022,3.451508025978943,3.429228516980115,3.39835161834935,3.2946989587389948,3.2122672878188676,2.9558239197960803,2.8157915708537127
3.0,3.3854185667008356,3.3224928581078346,3.26074378529874,3.2706482763314275,3.223958799197585,3.2136062763015683,3.1847960659743015,3.20683428404408,3.337471614856604,3.379987134105244,3.5150841181555497,3.6175783992454527,3.7249231259653763,3.592035304083378,3.652099955747847
1.5,3.690984122980136,3.6946376438248096,3.614138904698096,3.680345419603166,3.6462881499108835,3.635312912255858,3.6425370127353016,3.6046693657150706,3.6525356773551447,3.5468609441697634,3.590678566570942,3.505088215514313,3.492420600653251,3.3184925077043506,3.3004630203871903
2.0,3.230662493295881,3.252792688686641,3.2149406092921002,3.2977072487922294,3.2678615860783333,3.2604832753460538,3.270727335627726,3.256664476707408,3.3182284175349546,3.2458636474505727,3.3131617162678486,3.2421005127767244,3.2288680635443088,3.083057620195224,3.0740096367228498
11.2,1.8668275798189227,1.825530698269865,1.8661215682629257,1.9745914570793386,2.0720667342439683,2.213031848650861,2.2963713248752096,2.340425876311869,2.407513947607872,2.36545532071609,2.4506487038410754,2.4603095882674726,2.5709720053179037,2.4950637038330865,2.5439900286006094
5.0,2.814949817535097,2.8023616842332424,2.7685521015825114,2.839314751343158,2.843477303945375,2.899652155746553,2.934538115352832,2.9360056145627453,3.0030457000655084,2.9466019524971445,3.01224316471447,2.9707302873010137,2.986873271696283,2.8800376757474906,2.8882288748022145
4.0,3.10746968247258,3.0856112427892803,3.049503519772747,3.121822149312518,3.149494873085625,3.1862024061564607,3.2007447185099425,3.183241866623111,3.2737832178543314,3.227496012110386,3.325409405981565,3.3009336679721026,3.341660640593291,3.203018787089474,3.2226664127918916
3.9,2.9723948555118955,2.9300902322541735,2.909651814293612,2.9557064632528274,2.990707081095222,3.0137508513939433,3.008606244482623,2.9819701120140985,3.027642161675103,2.9830570368394316,3.068693062092135,3.143287265022753,3.263157196984487,3.166429768701734,3.2564702828820073
3.3,2.8013926176602637,2.724056046237824,2.6604507046071353,2.71990681996389,2.785487714975729,2.8628188044512046,2.9028919474551094,2.9321808470382034,3.0349997343767527,2.9570455388862458,3.0199465382272304,3.0245039764921433,3.1008316022210827,2.996666287724207,3.0581784755383223
5.3,2.626090904792227,2.597981054778106,2.5561954521829735,2.5824654869562047,2.5790101488485955,2.6512354651369634,2.7179808725452523,2.746137369398371,2.8360127134689446,2.7867990411623325,2.8783685339747107,2.848685372359534,2.8964402499329265,2.8078849478299253,2.8375020921214937
3.4,2.990248646581837,2.9872077262254475,2.954216557491697,3.0384103662242783,3.0419485145678045,3.0725813041339327,3.093396912630194,3.0840869994669027,3.1473513640013753,3.088739129235801,3.1591082933113652,3.115540438129319,3.1204738008321455,2.9982303463493265,2.9975108741720518
6.0,2.7502167964984676,2.6727871230180162,2.647447771779622,2.692585034112369,2.7571983562869775,2.8211227739053153,2.858201197580274,2.8831626959042125,2.9415828464863347,2.8525021466721863,2.9074117328031663,2.929130710005161,3.0157711425055655,2.92949265302421,2.9960620661562416
7.0,2.4171942541646962,2.3692578411118275,2.3822516279194796,2.450006254227243,2.489939510698803,2.576129487896031,2.5917686350549958,2.6134334231634493,2.6820211190976586,2.616263219685724,2.6940327179795194,2.7123707123192387,2.7860182311833306,2.7173612630576494,2.767340245750513
0.0,2.019076195505889,1.8536785627253998,1.6756073379585266,1.6097755779864655,1.433399681615327,1.2229982598617313,1.080817611432306,0.9559744057184911,0.8640532310892812,0.7505479332163886,0.6731549225475015,0.5912740888538272,0.5296218163091855,0.44304447872573843,0.38939926029797745
0.6,3.847566793883794,3.83164131233138,3.7666460691023986,3.858776487719276,3.831542425931255,3.826566481507101,3.8016611917520824,3.7396589164426506,3.7845023728739666,3.720136299083756,3.7842663254984976,3.726532903307561,3.712853245465842,3.4932197321686815,3.4818518827744387
0.0,2.953082764267967,2.882777273979707,2.773816021748582,2.6944625891234684,2.533412391602587,2.4142381190811424,2.3030130201583154,2.2381364229049017,2.1842203352239657,2.0823745200159283,1.9974338765686137,1.8594342219679754,1.7184462478387437,1.4683790909568284,1.3288641146422908
3.5,3.214901368931349,3.216203474660634,3.2868480615786635,3.3802442139714497,3.4353434094442825,3.4866073174988776,3.4821437364529877,3.499434442656788,3.3205752786928584,3.338099941508446,3.304219181752368,3.172280466432748,3.0847795936709,3.00885460674027,2.847673210437911
9.3,2.252061259781702,2.3430269426440806,2.394438428951411,2.45477917453148,2.401119733782425,2.484718219889305,2.497055100758447,2.6061798607967046,2.5337961019330715,2.589442971510849,2.5953367775666085,2.589581750171437,2.5771571829174196,2.610525796981263,2.582107144556869
2.7,3.303500268193533,3.290495990808181,3.277566672721224,3.3886732927245737,3.371221291415771,3.4958354875951736,3.540172168267809,3.619946473144029,3.4499255145422714,3.5149694612038522,3.466421437564993,3.4659898925171757,3.4374937969100396,3.4335419979911603,3.3442594765986406
1.0,3.536193041252664,3.5454593803743557,3.51026246573243,3.5769863965863578,3.4872470506525524,3.544166165774801,3.471611463702483,3.4757716941955414,3.316264188004298,3.3067052656138367,3.2081519717664575,3.1931138847355456,3.1416413546064863,3.0930191530365976,2.9882622303766926
9.1,3.0674470132736182,3.077536775621825,3.0626790175205763,3.1088478920022684,3.0821777217312567,3.029500109686812,2.8776360893780013,2.7666745069632723,2.5202942902643346,2.396519121918099,2.274815964431594,2.121460963637664,1.9737776039106165,1.8644696264947809,1.6771864177413567
4.0,3.3033714064727797,3.297630514835881,3.2789966549870684,3.396543124448127,3.3664928904358318,3.4616629144566633,3.4577549492632316,3.5237050393485827,3.3496971118772043,3.3982470122716895,3.3334459898139315,3.3236450905009614,3.289628116833778,3.2816641041640047,3.1945082212905347
5.7,3.2471502747043437,3.202295845653991,3.169853426640569,3.145784778210547,3.0522019619267127,2.9755156585238836,2.8411540070903047,2.7151608578547357,2.444840977256034,2.295107078074474,2.155108883811008,1.998255536569449,1.8539343371042578,1.737985480793706,1.5690620816114578
1.3,3.6968511858824233,3.700120968546403,3.6542391996087913,3.716729343026813,3.640114196430971,3.715782184581941,3.655938040000474,3.668559334970636,3.463787869835308,3.4843258741430243,3.3874893729319977,3.372213598959645,3.302160159586462,3.2539125312494694,3.14984302780232
5.3,2.5584100120643436,2.604086207690646,2.660668377831937,2.7621518521555886,2.705873431228232,2.7844261463604836,2.78344225528628,2.8584586841042294,2.742805147365829,2.787535007863629,2.7928996944165485,2.823478893481826,2.837706651647823,2.924242457665279,2.902719446863038
2.0,2.6587152278186967,2.6961608451723755,2.7462875009045717,2.8435215454155203,2.7881066170868323,2.8715545151771207,2.864928827822975,2.9138484453120985,2.8127287608210567,2.863762730710953,2.851121817450676,2.8722327051320717,2.884390554223241,2.9706977593504034,2.977473202530204
4.6,2.592559865183822,2.6345334954471,2.66937902974416,2.765939833479443,2.7206074671339513,2.8092243907512686,2.773099035338,2.8239346874630558,2.7451804769259893,2.757811023605396,2.723580924576178,2.699927301981934,2.67581650720762,2.6550277336888746,2.5800729916468694
2.4,2.860189510795791,2.8783597881397345,2.934517217112309,3.0036129508563962,3.0540271471845215,3.0657208785532375,3.0198862311156693,3.0057514848141937,2.823680819587443,2.79268347117284,2.725887146739299,2.5775674681082923,2.4725981748704653,2.3972164669607254,2.2271349523237567
1.1,3.074309810534352,3.042325067447946,3.0844955702818977,3.2121434482026636,3.267503910443971,3.437757764642217,3.561960150334789,3.661676961009931,3.535254133172462,3.585137868581926,3.5807690708831523,3.553905453320605,3.5160672883992214,3.544099221746757,3.4938941976813376
26.5,1.819846224800194,1.8012922381605811,1.8473435510586367,1.9054954133844486,1.9412781389227975,2.0277733113248297,2.1201896147783397,2.1763173155805826,2.030125777094458,2.0732017947069,2.163693411492454,2.22662297844568,2.2690908028209202,2.34855145473281,2.3387673825019464
0.0,2.001824368002169,1.831424193272717,1.6633119224814943,1.5179057061485481,1.3380438403256603,1.2184607349844256,1.0810821468347593,0.9754780711286405,0.841205625846071,0.7576109611898918,0.6703787463103376,0.6322624054666294,0.5724625313394531,0.5253467546680632,0.5108998714367069
2.9,2.6940327179795194,2.7123707123192387,2.7860182311833306,2.7173612630576494,2.767340245750513,2.7649224670187533,2.7624449804899633,2.769441123450812,2.8056713013837573,2.7819964693121015,2.909022232220766,2.922875594854066,2.9146424701102585,2.9253128866638023,2.9325269340049687
4.2,3.2972604028433348,3.1425581676139664,3.0180584454147903,2.7643968752985573,2.6397188101101685,2.499699629034607,2.3658606216580815,2.2144396688095216,2.081001287449215,1.9175986885113352,1.8117501136692244,1.6466846516827656,1.5679730010406872,1.5108815596610679,1.4500918116813784
3.8,2.6025382598248914,2.6158047812068674,2.700265578341404,2.62446919212269,2.6836319280731193,2.692501606267716,2.6868573866143506,2.7081929229897286,2.739494561919199,2.7126995184337774,2.841079534773916,2.866184806543142,2.85897238103609,2.858966314020641,2.87790495433544
4.4,2.812324500645856,2.8131142937685025,2.8795099787283,2.769292821005294,2.8320159864193104,2.847820739187529,2.8892881068739342,2.9111993741727087,3.0031132386029284,2.969278497583633,3.093078718972875,3.0824413923866576,3.0449477033282473,3.043957753077744,3.0671367424852436
3.3,2.919838692569542,2.9226472266463976,2.981821236903522,2.884116134092756,2.9333049757408043,2.9209648276751494,2.9363794720125695,2.931585485913865,2.9725453116530516,2.9443437790845834,3.074771448432618,3.0578658343526306,2.96744738221865,2.9247753833583254,2.9121342301535225
4.4,2.6722178451842837,2.640691630198379,2.709761975048551,2.6664259082647686,2.6980542938131387,2.694503408991518,2.6770949869889566,2.6696513250277354,2.6550622390114165,2.5965324266593535,2.6442197143543176,2.5599788870349056,2.472192325599446,2.4889699085393215,2.4633182078052642
2.5,3.0603197362387276,3.043096648046589,3.08982217180824,2.986505276770643,3.0141080986303463,2.9607226600464247,2.954753801633746,2.932270037000097,2.934011159846896,2.8643149962924137,2.9051464244055283,2.8224608565525955,2.7327664526972812,2.721506572478548,2.6861957311971114
1.8,2.7490783963000367,2.7439305394970974,2.799670960650555,2.7195637200001856,2.772683140517371,2.769885319195771,2.7687279861913114,2.7953006197954884,2.847422918657967,2.8299283422881008,2.9707817158772416,2.999543583629909,2.972932326836252,2.951215197840741,2.9472711207736433
0.0,3.849054065582367,3.776780792408311,3.740557094532525,3.5123195467992527,3.4710666529857126,3.3544981745470306,3.3171545762163777,3.230194735569313,3.1378152053183737,3.015172584502075,2.954176760880244,2.8105902596575802,2.705236838292075,2.603625130510989,2.4989322015890054
0.3,1.821305014785333,1.647517829864459,1.5076518568590562,1.2920460717339683,1.1746551894032178,1.0641715674415042,0.9886431795792202,0.8942928748466816,0.8160950698326612,0.775147974788197,0.7586933986983053,0.733326530836497,0.7555799850418181,0.762497638865579,0.7399762995565019
0.0,3.361753540644906,3.2444718575879787,3.1448802498715906,2.9566031886851376,2.8833966238912674,2.7199833924467387,2.69603206736813,2.5698149946846782,2.4518282774492026,2.3149138036505925,2.2121233196262584,2.0147231729500295,1.8654869911612557,1.7522873414515847,1.6412529977564192
0.3,3.4411412158831958,3.4048833909640965,3.3875090943805657,3.2056408376045185,3.174947613298036,3.1051986200277,2.9611878518547416,2.8501547092485615,2.7772627298670085,2.6172169847828166,2.6110094765134857,2.547663346639079,2.555361464893255,2.5402100881462455,2.4762692997218654
0.0,2.3457773176194405,2.265905302705079,2.1957851135774225,2.022678080351139,1.9362022015266758,1.8439430856073267,1.7056491043355675,1.5976451915853416,1.540368091799031,1.4353986742329383,1.4355606319057599,1.38054392384112,1.4287652814543015,1.4304445046501892,1.455922890649784
0.0,2.6467064347710627,2.453182492921945,2.3076781614300286,2.06269407918734,1.9051098317608703,1.7338801083950866,1.6522574720551075,1.5159926832881878,1.3617693106517872,1.2631916896533149,1.1627439123934922,1.0442151659542884,0.9841824344606535,0.9178721538147715,0.8570066805644803
2.8,2.7077334773773822,2.681716653653046,2.6590877737752487,2.639659570206568,2.566519856269175,2.599056267533168,2.507489875158704,2.420350656752961,2.438058791881299,2.409666188245888,2.3934680180083348,2.426249258789993,2.4459339645488636,2.451119653694947,2.4293316188169647
1.1,3.227953745566887,3.089017292502783,2.974133460669542,2.891635097456362,2.73184189460567,2.7186814958887573,2.6455599447724687,2.6353710930381706,2.6169431964077177,2.557049009304546,2.524680457610149,2.4401251932651347,2.369628103142462,2.319669852606399,2.264488899942565
5.2,2.9505535695048937,3.0082308296006883,3.0294854879675763,3.1039247560822694,3.058672210326086,3.161879847754316,3.147348327611206,3.118130631895774,3.137102029375388,3.163911958542147,3.1966876510967466,3.2134329348430555,3.2057966897844836,3.1768339063238886,3.076444350505336
1.4,3.393695339437067,3.4036661435988265,3.39776759109142,3.4365099666561396,3.3820359932316197,3.455947471406731,3.4614355772532335,3.4575677087258274,3.4451936352425228,3.4249762964298256,3.433551493815033,3.390260104125994,3.347505215156899,3.271045979253152,3.146408706942825
1.1,1.6832879680458372,1.512877206393297,1.3586593476476962,1.2496041999429628,1.1342770246997436,1.1190106641291182,1.0884877873956746,1.1371018529006582,1.1327090396562554,1.1347840753500473,1.1520339561553832,1.210722254635211,1.3063739372134147,1.3982274998498514,1.4726631751386308
3.1,0.7208631796634929,0.7297264341466967,0.7113944159233889,0.7363900824163276,0.7722894142573447,0.8257128837007419,0.8081208825194023,0.8554620851258474,0.8553304930198903,0.8895552850693899,0.8660042883919861,0.8278603124961517,0.7971157718272569,0.8323422328793664,0.8388180787098226
1.0,0.6786910789189657,0.7479090956136806,0.7709910806891855,0.8577521853760782,0.8656307822393985,0.9155358532169258,0.852268833123313,0.7619981308225771,0.6615856959953675,0.6349760272478943,0.5854741486204428,0.5075566538584302,0.4462544802564125,0.395851031132853,0.3816634817681514
4.1,1.7624534963497407,1.7770020629235919,1.8228950018237517,1.9290433111382745,1.9429692903214948,1.9853733497298698,1.9720710969564514,2.024918567658222,1.9791968191414595,2.0459614283353527,2.008560712984333,1.9230963281179914,1.8717160288909591,1.9165137333080933,1.8519342754042076
1.8,1.2905632667759348,1.2936440132851497,1.2652096332356217,1.2857477476855088,1.2774764447311155,1.3294555233175194,1.3363282345084273,1.4335025077639307,1.4423304950192084,1.5067163406421542,1.4491265897498584,1.3687860424873493,1.281842906502557,1.306886766100625,1.3136501166793595
1.1,0.3750616175654396,0.4484854752315429,0.5060080570870946,0.5775900298764421,0.6375318888088901,0.7060083724416656,0.7412806765224037,0.7815489698899578,0.7716657277320081,0.7896259175744272,0.7110860703855969,0.6278229294304718,0.5523346859299547,0.4853506428570161,0.4401128812395143
4.9,0.24724361307238302,0.273766026402901,0.2774303939604034,0.2922312867864078,0.31963011875591124,0.34818602526035214,0.34854723177261754,0.3552249958243396,0.3224334818332471,0.34362758206138494,0.2805553196911003,0.22904134586991873,0.20654232635479178,0.2083996005847651,0.20203468410946956
2.2,0.06886888799960598,0.1341610573745112,0.1994822616577575,0.27409707436996583,0.35487415501394803,0.3979696992234206,0.41323882228226333,0.4171726642788298,0.37476729055855845,0.3910911039781695,0.3349867660862636,0.27181212681530215,0.2548327542686674,0.2626719860369137,0.24804005748571922
4.4,1.6820616741175898,1.667768466034624,1.6292330073504906,1.646645707182632,1.6230028853653666,1.6844392334761147,1.6707512606100794,1.7558724146240208,1.7299536153674748,1.782683095092294,1.705684116968993,1.6209103535043605,1.556940990447655,1.611244850511502,1.639386614708
24.2,1.963051015566944,1.9398916694827062,1.9168880726112942,1.982933031878559,1.9847188009147185,2.027268329664403,2.013834177373664,2.074433707684714,2.04979872814202,2.124549838221608,2.0811672080347248,2.0067766700453005,1.968719524604623,2.021825058884731,1.9649494774147018
24.0,1.9492359412764118,1.9279411846154064,1.919206249058085,1.998464987680416,1.9961797670562853,2.027989568995208,2.0143700360669023,2.0729597801747963,2.0488793632848346,2.12266676528425,2.082076143590863,2.008651510907106,1.962617733193933,2.0033532905610474,1.9308036154323638
0.0,0.5879021132815763,0.6624860764491397,0.6773635448310396,0.717334297456666,0.6870359394334412,0.6575385767013507,0.600507634004088,0.5614974277053552,0.4788515268129366,0.44553380176643886,0.3827800553826473,0.32623226048250037,0.2753720875351744,0.23865258292841002,0.23316606650854765
1.6,0.31495210231836196,0.32137614748942767,0.336887855445409,0.3318353628346538,0.36733864577181213,0.33079684297146733,0.29197261331264135,0.2697342344338122,0.2641877169494504,0.24112536953701919,0.24673411175648763,0.21388356614422013,0.24438224393832605,0.29006732750168557,0.27744947104311485
5.8,0.18316155421979816,0.18718863473582986,0.19905054513256226,0.17494838509347113,0.1986317257709476,0.14334059126259246,0.09632319148526196,0.07665060859557019,0.08855721212459346,0.08722316027731679,0.1148199370284424,0.09112808208078717,0.11963904778304359,0.1732813713108084,0.13411168649290053
1.5,0.2003500533287999,0.1762076281480844,0.17649119656983925,0.12433411773988182,0.14389776064690937,0.0953923670949887,0.05471436908715452,0.041874521559511685,0.0792736435021476,0.0902145412848989,0.12047212496521126,0.09126891655069358,0.1258907816579512,0.18928740341725434,0.13380875842314838
1.6,0.9362434970959145,0.9353039521439356,0.965286640452792,0.8864980764785204,0.8575777546746229,0.7584394598244496,0.6421689525193114,0.5548515896736824,0.48600796531543305,0.43824264996181617,0.3870968694104541,0.4402406951349051,0.4965188552978125,0.6174283694024804,0.6888219593224446
18.8,0.0953923670949887,0.05471436908715452,0.041874521559511685,0.0792736435021476,0.0902145412848989,0.12047212496521126,0.09126891655069358,0.1258907816579512,0.18928740341725434,0.13380875842314838,0.12697643051488836,0.1643910336842219,0.2414218991085643,0.22437145478000092,0.2579440572370846
15.1,0.11655898360007241,0.07546825125590688,0.059752055875321376,0.0776767590503885,0.08718888832320376,0.12832294477274572,0.09667293199019941,0.11938754516523217,0.16770037366468588,0.11843474921645471,0.11597693874469309,0.14304673060255885,0.20446912823699773,0.1782455309021548,0.20684906528082117
